coverage,stride,top1,n,model,dataset
10,1,0.03954802259887006,177,videomae,ssv2
10,2,0.01694915254237288,177,videomae,ssv2
10,4,0.01694915254237288,177,videomae,ssv2
10,8,0.01694915254237288,177,videomae,ssv2
10,16,0.01694915254237288,177,videomae,ssv2
25,1,0.05649717514124294,177,videomae,ssv2
25,2,0.04519774011299435,177,videomae,ssv2
25,4,0.022598870056497175,177,videomae,ssv2
25,8,0.03954802259887006,177,videomae,ssv2
25,16,0.022598870056497175,177,videomae,ssv2
50,1,0.11299435028248588,177,videomae,ssv2
50,2,0.12429378531073447,177,videomae,ssv2
50,4,0.0847457627118644,177,videomae,ssv2
50,8,0.04519774011299435,177,videomae,ssv2
50,16,0.03389830508474576,177,videomae,ssv2
75,1,0.13559322033898305,177,videomae,ssv2
75,2,0.15819209039548024,177,videomae,ssv2
75,4,0.14124293785310735,177,videomae,ssv2
75,8,0.096045197740113,177,videomae,ssv2
75,16,0.01694915254237288,177,videomae,ssv2
100,1,0.1694915254237288,177,videomae,ssv2
100,2,0.1638418079096045,177,videomae,ssv2
100,4,0.14124293785310735,177,videomae,ssv2
100,8,0.10734463276836158,177,videomae,ssv2
100,16,0.022598870056497175,177,videomae,ssv2
