coverage,stride,top1,n,model,dataset
10,1,0.01694915254237288,177,videomae,ssv2
10,2,0.0,177,videomae,ssv2
10,4,0.005649717514124294,177,videomae,ssv2
10,8,0.0,177,videomae,ssv2
10,16,0.0,177,videomae,ssv2
25,1,0.01694915254237288,177,videomae,ssv2
25,2,0.02824858757062147,177,videomae,ssv2
25,4,0.011299435028248588,177,videomae,ssv2
25,8,0.005649717514124294,177,videomae,ssv2
25,16,0.0,177,videomae,ssv2
50,1,0.022598870056497175,177,videomae,ssv2
50,2,0.022598870056497175,177,videomae,ssv2
50,4,0.01694915254237288,177,videomae,ssv2
50,8,0.011299435028248588,177,videomae,ssv2
50,16,0.005649717514124294,177,videomae,ssv2
75,1,0.03389830508474576,177,videomae,ssv2
75,2,0.03389830508474576,177,videomae,ssv2
75,4,0.03954802259887006,177,videomae,ssv2
75,8,0.01694915254237288,177,videomae,ssv2
75,16,0.005649717514124294,177,videomae,ssv2
100,1,0.02824858757062147,177,videomae,ssv2
100,2,0.04519774011299435,177,videomae,ssv2
100,4,0.02824858757062147,177,videomae,ssv2
100,8,0.01694915254237288,177,videomae,ssv2
100,16,0.005649717514124294,177,videomae,ssv2
