coverage,stride,top1,n,model,dataset
10,1,0.5932203389830508,885,mc3_18,hmdb51
10,2,0.5728813559322034,885,mc3_18,hmdb51
10,4,0.559322033898305,885,mc3_18,hmdb51
10,8,0.5209039548022599,885,mc3_18,hmdb51
10,16,0.5141242937853108,885,mc3_18,hmdb51
25,1,0.6598870056497175,885,mc3_18,hmdb51
25,2,0.6474576271186441,885,mc3_18,hmdb51
25,4,0.6248587570621469,885,mc3_18,hmdb51
25,8,0.5864406779661017,885,mc3_18,hmdb51
25,16,0.5491525423728814,885,mc3_18,hmdb51
50,1,0.7209039548022599,885,mc3_18,hmdb51
50,2,0.711864406779661,885,mc3_18,hmdb51
50,4,0.6937853107344633,885,mc3_18,hmdb51
50,8,0.656497175141243,885,mc3_18,hmdb51
50,16,0.6259887005649718,885,mc3_18,hmdb51
75,1,0.7559322033898305,885,mc3_18,hmdb51
75,2,0.7559322033898305,885,mc3_18,hmdb51
75,4,0.7423728813559322,885,mc3_18,hmdb51
75,8,0.703954802259887,885,mc3_18,hmdb51
75,16,0.656497175141243,885,mc3_18,hmdb51
100,1,0.7706214689265537,885,mc3_18,hmdb51
100,2,0.7740112994350282,885,mc3_18,hmdb51
100,4,0.7593220338983051,885,mc3_18,hmdb51
100,8,0.7220338983050848,885,mc3_18,hmdb51
100,16,0.6621468926553672,885,mc3_18,hmdb51
