coverage,stride,top1,n,model,dataset
10,1,0.4327683615819209,885,videomae,hmdb51
10,2,0.43163841807909603,885,videomae,hmdb51
10,4,0.43615819209039547,885,videomae,hmdb51
10,8,0.35480225988700564,885,videomae,hmdb51
10,16,0.31751412429378534,885,videomae,hmdb51
25,1,0.5728813559322034,885,videomae,hmdb51
25,2,0.5525423728813559,885,videomae,hmdb51
25,4,0.5299435028248588,885,videomae,hmdb51
25,8,0.46440677966101696,885,videomae,hmdb51
25,16,0.4248587570621469,885,videomae,hmdb51
50,1,0.7152542372881356,885,videomae,hmdb51
50,2,0.7163841807909604,885,videomae,hmdb51
50,4,0.7005649717514124,885,videomae,hmdb51
50,8,0.615819209039548,885,videomae,hmdb51
50,16,0.511864406779661,885,videomae,hmdb51
75,1,0.7977401129943503,885,videomae,hmdb51
75,2,0.8124293785310734,885,videomae,hmdb51
75,4,0.8011299435028248,885,videomae,hmdb51
75,8,0.7299435028248588,885,videomae,hmdb51
75,16,0.6045197740112994,885,videomae,hmdb51
100,1,0.8214689265536723,885,videomae,hmdb51
100,2,0.8282485875706215,885,videomae,hmdb51
100,4,0.8293785310734463,885,videomae,hmdb51
100,8,0.7615819209039548,885,videomae,hmdb51
100,16,0.6350282485875707,885,videomae,hmdb51
